"NSS 2025 results for students registered at this provider split by mode, level and subject ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Mode of study,Level of study,Subject level,Subject code,Subject,Question,Responses,Population,Suppression reason,Option 1,Option 2,Option 3,Option 4,Option 5,This does not apply to me,Positivity measure (%),Benchmark (%),Difference (ppt),Standard deviation,Contribution to benchmark (%),Materially below benchmark (%),Broadly in line with benchmark (%),Materially above benchmark (%),Publication response headcount,Publication response rate (%)
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q12: How well have assessments allowed you to demonstrate what you have learned?,87,111,,9,57,21,0,0,0,75.9,76.9,-1.1,4.5,5.8,37.8,40.7,21.5,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q13: How often have you received assessment feedback on time?,87,111,,35,37,12,3,0,0,82.8,78.8,3.9,4,5.8,5.3,30.8,63.9,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q14: How often does feedback help you to improve your work?,87,111,,10,46,25,6,0,0,64.4,65.4,-1,4.9,5.8,38.1,38.1,23.8,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Theme 3: Assessment and feedback,87,111,,,,,,,,70.6,75.1,-4.5,4.6,5.8,66.9,26.6,6.5,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q15: How easy was it to contact teaching staff when you needed to?,87,111,,32,41,12,2,0,0,83.9,88.4,-4.5,3.5,5.8,71.2,26.4,2.4,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q16: How well have teaching staff supported your learning?,87,111,,22,51,11,3,0,0,83.9,87,-3.1,3.5,5.8,56.4,37.8,5.8,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Theme 4: Academic support,87,111,,,,,,,,83.9,87.7,-3.8,3.5,5.8,64.1,32.1,3.8,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q17: How well organised is your course?,87,111,,23,48,13,3,0,0,81.6,79.5,2.1,3.9,5.8,12.2,42.3,45.5,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q18: How well were any changes to teaching on your course communicated?,86,111,,17,38,25,6,0,1,64,79.5,-15.5,4.3,5.8,99.9,0.1,0,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Theme 5: Organisation and management,87,111,,,,,,,,73,79.5,-6.5,4.1,5.8,83.5,15,1.4,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q19: How well have the IT resources and facilities supported your learning?,81,111,,25,43,9,4,0,6,84,87.8,-3.9,3.7,5.7,64.7,31.2,4.1,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",84,111,,27,43,12,2,0,3,83.3,91.1,-7.7,3.4,5.8,93.7,6.2,0.1,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",87,111,,32,46,9,0,0,0,89.7,88.4,1.3,3.4,5.8,13.1,51,36,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Theme 6: Learning resources,87,111,,,,,,,,85.8,89,-3.2,3.4,5.8,58,37.2,4.8,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q22: To what extent do you get the right opportunities to give feedback on your course?,86,111,,32,41,13,0,0,1,84.9,86.9,-2,3.4,5.8,44.4,46.2,9.4,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q23: To what extent are students' opinions about the course valued by staff?,84,111,,13,40,25,6,0,3,63.1,80.3,-17.2,4.4,5.8,100,0,0,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q24: How clear is it that students' feedback on the course is acted on?,85,111,,7,29,42,7,0,2,42.4,63.2,-20.9,5.1,5.8,100,0,0,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Theme 7: Student voice,87,111,,,,,,,,63.4,76.7,-13.3,4.5,5.8,99.2,0.8,0,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q25: How well does the students' union (association or guild) represent students' academic interests?,81,111,,6,36,28,11,0,6,51.9,73.4,-21.6,5,6,100,0,0,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,Q26: How well communicated was information about your university/college's mental wellbeing support services?,86,111,,19,47,14,6,0,0,76.7,80.6,-3.9,4.3,5.8,62.4,30.5,7.1,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-06,Zoology,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",85,111,,32,44,9,0,0,1,89.4,88.5,0.9,3.3,7.5,15.5,52.8,31.6,87,78.4
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q01: How good are teaching staff at explaining things?,42,50,,18,22,2,0,0,0,95.2,94.5,0.8,3.7,5.8,18.7,49.1,32.2,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q02: How often do teaching staff make the subject engaging?,42,50,,5,30,7,0,0,0,83.3,82.2,1.1,5.7,5.8,26.4,33.3,40.3,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q03: How often is the course intellectually stimulating?,42,50,,21,21,0,0,0,0,100,91.3,8.7,4.4,5.8,0.5,7.4,92,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q04: How often does your course challenge you to achieve your best work?,42,50,,18,20,3,1,0,0,90.5,87.4,3.1,5,5.8,13.5,32,54.5,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Theme 1: Teaching on my course,42,50,,,,,,,,92.3,88.8,3.4,4.9,5.8,11.2,31.4,57.4,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,42,50,,22,16,4,0,0,0,90.5,87,3.5,5.3,5.8,12.9,29.8,57.2,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,42,50,,13,25,3,1,0,0,90.5,88.4,2.1,5.3,5.8,19.3,34,46.8,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q07: To what extent have you had the chance to bring together information and ideas from different topics?,42,50,,12,24,6,0,0,0,85.7,85.8,-0.1,5.4,5.8,32.9,35.7,31.5,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q08: To what extent does your course have the right balance of directed and independent study?,42,50,,14,21,6,1,0,0,83.3,80.2,3.1,6.4,5.8,19.2,27,53.8,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,42,50,,7,29,6,0,0,0,85.7,85.7,0,5.7,5.8,33.1,33.7,33.2,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Theme 2: Learning opportunities,42,50,,,,,,,,87.1,85.4,1.7,5.7,5.8,22.9,32.5,44.7,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q10: How clear were the marking criteria used to assess your work? ,42,50,,12,21,9,0,0,0,78.6,73.7,4.8,6.9,5.8,14.5,22.3,63.3,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q11: How fair has the marking and assessment been on your course? ,42,50,,8,21,13,0,0,0,69,82.1,-13,6.3,5.8,95.2,4.1,0.7,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q12: How well have assessments allowed you to demonstrate what you have learned?,42,50,,7,21,13,1,0,0,66.7,77.6,-11,6.6,5.8,89.9,8,2.1,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q13: How often have you received assessment feedback on time?,42,50,,25,14,3,0,0,0,92.9,79.9,13,5.7,5.8,0.3,3,96.7,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q14: How often does feedback help you to improve your work?,42,50,,9,18,13,2,0,0,64.3,66,-1.8,7.2,5.8,45.9,26.3,27.8,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Theme 3: Assessment and feedback,42,50,,,,,,,,74.3,75.9,-1.6,6.8,5.8,44.6,28.1,27.3,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q15: How easy was it to contact teaching staff when you needed to?,42,50,,19,17,5,1,0,0,85.7,88.8,-3,5.1,5.8,54.3,31.7,14,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q16: How well have teaching staff supported your learning?,42,50,,11,25,4,2,0,0,85.7,87.9,-2.2,5.3,5.8,47.8,33.5,18.6,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Theme 4: Academic support,42,50,,,,,,,,85.7,88.4,-2.6,5.2,5.8,51.1,32.7,16.2,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q17: How well organised is your course?,42,50,,13,26,3,0,0,0,92.9,81,11.9,5.6,5.8,0.5,4.2,95.3,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q18: How well were any changes to teaching on your course communicated?,42,50,,13,25,3,1,0,0,90.5,81.5,9,6.1,5.8,2.9,11.3,85.7,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Theme 5: Organisation and management,42,50,,,,,,,,91.7,81.3,10.4,5.9,5.8,1.4,7.5,91.1,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q19: How well have the IT resources and facilities supported your learning?,41,50,,10,26,4,1,0,1,87.8,87.2,0.6,5.3,5.7,28.1,35.9,36,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry","Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",39,50,,17,15,6,1,0,2,82.1,91.4,-9.3,5.2,5.8,90.5,8.4,1.2,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry","Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",41,50,,11,27,2,1,0,0,92.7,89.5,3.2,4.9,5.8,12.2,32.1,55.7,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Theme 6: Learning resources,42,50,,,,,,,,88.1,89.4,-1.3,5.1,5.8,40.7,36.6,22.7,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q22: To what extent do you get the right opportunities to give feedback on your course?,41,50,,17,20,4,0,0,0,90.2,86.8,3.5,5.1,5.8,11.9,30.5,57.5,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q23: To what extent are students' opinions about the course valued by staff?,40,50,,11,25,4,0,0,1,90,81.5,8.5,6.2,5.8,3.8,12.8,83.4,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q24: How clear is it that students' feedback on the course is acted on?,40,50,,9,25,6,0,0,1,85,66.1,18.9,7.4,5.8,0.2,1.1,98.7,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Theme 7: Student voice,41,50,,,,,,,,88.6,78.1,10.5,6.4,5.8,2.1,8.5,89.4,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q25: How well does the students' union (association or guild) represent students' academic interests?,37,50,,5,21,8,3,0,4,70.3,76.6,-6.3,7.4,6,69.6,18.6,11.8,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry",Q26: How well communicated was information about your university/college's mental wellbeing support services?,37,50,,11,16,8,2,0,4,73,81,-8,6.7,5.8,79.5,14.6,5.8,42,84
All modes,All undergraduates,CAH3,CAH03-01-08,"Molecular biology, biophysics and biochemistry","Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",41,50,,15,18,6,2,0,0,80.5,89.1,-8.6,5.1,7.5,88.7,9.9,1.4,42,84
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q01: How good are teaching staff at explaining things?,61.5,92.5,,15,43.5,2.5,0.5,0,0,95.1,95.6,-0.5,2.6,2.2,21.8,65,13.1,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q02: How often do teaching staff make the subject engaging?,61.5,92.5,,7.5,44.5,7.5,2,0,0,84.6,87.2,-2.7,4.3,2.2,51.5,37,11.5,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q03: How often is the course intellectually stimulating?,61.5,92.5,,18,35,7,1.5,0,0,86.2,85.9,0.3,4.3,2.2,26,43.8,30.2,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q04: How often does your course challenge you to achieve your best work?,61.5,92.5,,23.5,30.5,5.5,2,0,0,87.8,89.4,-1.6,3.9,2.2,40.6,44.3,15.1,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Theme 1: Teaching on my course,61.5,92.5,,,,,,,,88.4,89.5,-1.1,3.9,2.2,36,45.9,18.1,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q05: To what extent have you had the chance to explore ideas and concepts in depth? ,61.5,92.5,,18,30.5,11,2,0,0,78.9,85.1,-6.2,4.8,2.2,78.2,18.4,3.4,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q06: How well does your course introduce subjects and skills in a way that builds on what you have already learned?,61.5,92.5,,16.5,41,3.5,0.5,0,0,93.5,91.3,2.2,3.3,2.2,8.1,46.1,45.8,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q07: To what extent have you had the chance to bring together information and ideas from different topics?,61.5,92.5,,15,36,9.5,1,0,0,82.9,86,-3.1,4.5,2.2,55.2,34.1,10.7,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q08: To what extent does your course have the right balance of directed and independent study?,61.5,92.5,,13.5,27,17,4,0,0,65.9,82.3,-16.5,5.4,2.2,99.5,0.5,0,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q09: How well has your course developed your knowledge and skills that you think you will need for your future?,60,92.5,,15.5,31,11.5,2,0,1.5,77.5,86.8,-9.3,4.7,2.2,92.4,6.9,0.6,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Theme 2: Learning opportunities,61.5,92.5,,,,,,,,79.7,86.3,-6.6,4.7,2.2,80.8,16.6,2.7,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q10: How clear were the marking criteria used to assess your work? ,61.5,92.5,,12.5,31.5,14,3.5,0,0,71.5,84.7,-13.2,5.1,2.2,98.1,1.8,0.1,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q11: How fair has the marking and assessment been on your course? ,61.5,92.5,,8,37,15.5,1,0,0,73.2,85.8,-12.6,5,2.2,97.9,2,0.1,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q12: How well have assessments allowed you to demonstrate what you have learned?,61.5,92.5,,9.5,38.5,13,0.5,0,0,78,85.3,-7.2,4.7,2.2,84.1,13.9,2,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q13: How often have you received assessment feedback on time?,61.5,92.5,,30.5,20.5,8.5,2,0,0,82.9,90.5,-7.6,4.2,2.2,88.6,10.6,0.8,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q14: How often does feedback help you to improve your work?,61.5,92.5,,9,29,18.5,5,0,0,61.8,79.2,-17.4,5.6,2.2,99.6,0.4,0,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Theme 3: Assessment and feedback,61.5,92.5,,,,,,,,73.5,85.1,-11.6,5,2.2,96.4,3.3,0.3,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q15: How easy was it to contact teaching staff when you needed to?,61,92.5,,21.5,31.5,6.5,1.5,0,0.5,86.9,90.4,-3.5,3.9,2.2,60.3,33.7,6,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q16: How well have teaching staff supported your learning?,61,92.5,,13,40,8,0,0,0.5,86.9,90.9,-4,3.8,2.2,65.4,30.1,4.5,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Theme 4: Academic support,61,92.5,,,,,,,,86.9,90.6,-3.8,3.9,2.2,62.7,32,5.4,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q17: How well organised is your course?,61,92.5,,12.5,40,7.5,1,0,0.5,86.1,87.6,-1.5,4.3,2.2,40.9,41.7,17.4,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q18: How well were any changes to teaching on your course communicated?,60,92.5,,18.5,34.5,5.5,1.5,0,1.5,88.3,87,1.4,4.1,2.3,17.5,43.3,39.2,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Theme 5: Organisation and management,61.5,92.5,,,,,,,,87,87.3,-0.3,4.2,2.2,30,44.6,25.3,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q19: How well have the IT resources and facilities supported your learning?,61.5,92.5,,17.5,36,7.5,0.5,0,0,87,88.2,-1.2,4,2.3,37,45.1,17.9,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,"Q20: How well have the library resources (e.g., books, online services and learning spaces) supported your learning?",60.5,92.5,,22,31,6.5,1,0,1,87.6,89.7,-2.1,4.1,2.3,46.1,41.1,12.8,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,"Q21: How easy is it to access subject specific resources (e.g., equipment, facilities, software) when you need them?",61,92.5,,25.5,28.5,6.5,0.5,0,0.5,88.5,90.3,-1.8,3.9,2.2,43,43.8,13.2,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Theme 6: Learning resources,61.5,92.5,,,,,,,,87.5,89.3,-1.8,4,2.2,42.7,42.9,14.4,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q22: To what extent do you get the right opportunities to give feedback on your course?,61,92.5,,22.5,32,6,0.5,0,0.5,89.3,87,2.4,4.1,2.2,11.7,39.7,48.6,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q23: To what extent are students' opinions about the course valued by staff?,60.5,92.5,,18.5,31,10.5,0.5,0,1,81.8,85.3,-3.5,4.6,2.2,58.5,31.7,9.8,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q24: How clear is it that students' feedback on the course is acted on?,60.5,92.5,,10,34.5,13.5,2.5,0,0.5,73.6,75.2,-1.6,5.4,2.2,43.5,34,22.5,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Theme 7: Student voice,61.5,92.5,,,,,,,,81.4,82.5,-1.1,4.8,2.2,38.2,38.8,23,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q25: How well does the students' union (association or guild) represent students' academic interests?,55.5,92.5,,6.5,36.5,11.5,1,0,5.5,77.5,75.6,1.9,5.5,2.4,21.2,32.9,45.9,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,Q26: How well communicated was information about your university/college's mental wellbeing support services?,59.5,92.5,,16,34.5,7.5,1.5,0,1.5,84.9,83.5,1.4,4.6,2.3,19.6,39.8,40.6,123,66.5
All modes,All undergraduates,CAH2,CAH03-02,Sport and exercise sciences,"Q27: During your studies, how free did you feel to express your ideas, opinions, and beliefs?",60,92.5,,17,36,6.5,0.5,0,1,88.3,89.5,-1.2,3.9,2.5,36.9,46,17.2,123,66.5
All modes,All undergraduates,CAH3,CAH03-02-01,Sport and exercise sciences,Q01: How good are teaching staff at explaining things?,61.5,92.5,,15,43.5,2.5,0.5,0,0,95.1,95.6,-0.5,2.6,2.2,21.8,65,13.1,123,66.5
All modes,All undergraduates,CAH3,CAH03-02-01,Sport and exercise sciences,Q02: How often do teaching staff make the subject engaging?,61.5,92.5,,7.5,44.5,7.5,2,0,0,84.6,87.2,-2.7,4.3,2.2,51.5,37,11.5,123,66.5
All modes,All undergraduates,CAH3,CAH03-02-01,Sport and exercise sciences,Q03: How often is the course intellectually stimulating?,61.5,92.5,,18,35,7,1.5,0,0,86.2,85.9,0.3,4.3,2.2,26,43.8,30.2,123,66.5
